"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"NUDT22"	"NUDT22"	-0.107926261228847	1.24491309032909	0.468347613038484	-0.829958672899847	-0.464890774024364	"S02"	1.24491309032909	"IS02"
"TNFSF12.TNFSF13"	"TNFSF12.TNFSF13"	-0.217254434555526	1.23027923390416	0.82063970163511	0.195144717102634	-1.34317474147031	"S02"	1.23027923390416	"IS02"
"ATOX1"	"ATOX1"	0.320999622613452	1.2299058466119	0.453044670357237	-0.482301198540221	-0.919135379652071	"S02"	1.2299058466119	"IS02"
"CTD.2510F5.6"	"CTD.2510F5.6"	-0.116065744479928	1.22227804003848	0.0975658357198564	-0.287058203007937	-0.477061374561824	"S02"	1.22227804003848	"IS02"
"CATSPER1"	"CATSPER1"	0.858726047905411	1.21960815305143	0.489559476640214	-0.674889511965654	-1.1415260725801	"S02"	1.21960815305143	"IS02"
"NDUFB1"	"NDUFB1"	-0.444041289754521	1.20832360709177	0.237605822422771	-0.33918677729471	-0.361282508133641	"S02"	1.20832360709177	"IS02"
"DPP7"	"DPP7"	-0.405978188400157	1.20499250861197	0.499500828484642	-0.010056480922168	-0.81410359255883	"S02"	1.20499250861197	"IS02"
"AP003419.11"	"AP003419.11"	-0.605766528131827	1.20353415429513	0.229087222988221	0.13883430963192	-0.559061722856841	"S02"	1.20353415429513	"IS02"
"NDUFS6"	"NDUFS6"	0.504894824979464	1.19604892918034	-0.180841875805002	-0.348701361677574	-0.555378569441467	"S02"	1.19604892918034	"IS02"
"AP5Z1"	"AP5Z1"	0.116330758165613	1.19414526711255	0.242483863306114	-0.0217973584429787	-0.891913605501366	"S02"	1.19414526711255	"IS02"
"BSCL2"	"BSCL2"	-0.292386086649334	1.19183394413259	-0.284878729335808	0.100080100995572	-0.276508077219785	"S02"	1.19183394413259	"IS02"
"CD163L1"	"CD163L1"	-0.284698976964216	1.17423618674259	0.63291598169796	0.541909318385362	-1.33388958886767	"S02"	1.17423618674259	"IS02"
"FAM195A"	"FAM195A"	-0.00665917405435368	1.17090633638114	0.346892924579981	-0.581393364313061	-0.540298728342619	"S02"	1.17090633638114	"IS02"
"ANXA11"	"ANXA11"	-0.263520982483206	1.15225000304842	0.575245965515592	0.077760218151205	-0.991040804079521	"S02"	1.15225000304842	"IS02"
"PAM16"	"PAM16"	0.519041253875626	1.1510531270301	-0.606074192156256	-0.512709561715248	-0.0737685787231643	"S02"	1.1510531270301	"IS02"
"CBR3"	"CBR3"	-0.00271713321353683	1.14339778616405	-0.0982518698429773	0.241816037866392	-0.671711940217121	"S02"	1.14339778616405	"IS02"
"SURF2"	"SURF2"	-0.156453810764707	1.13503299739455	0.00612536011930007	-0.609109651747263	-0.124708341056312	"S02"	1.13503299739455	"IS02"
"APRT"	"APRT"	-0.321190327386436	1.1311107071408	0.2112511793858	-0.397895024584631	-0.333694719317883	"S02"	1.1311107071408	"IS02"
"ZNF593"	"ZNF593"	0.484599402086106	1.12635357563787	-0.220167816453165	-0.720674982990289	-0.236891370961962	"S02"	1.12635357563787	"IS02"
"SDF2L1"	"SDF2L1"	0.437736985049353	1.11884123920893	0.409314541590202	-0.561860024511751	-0.8420192888216	"S02"	1.11884123920893	"IS02"
"AGTRAP"	"AGTRAP"	-0.10071671248661	1.11714311097462	0.527081497452931	0.0695807140140409	-1.02288686047032	"S02"	1.11714311097462	"IS02"
"ZNHIT1"	"ZNHIT1"	0.406546749853319	1.11179038650075	0.116647929277941	-0.203444948556128	-0.798128231594192	"S02"	1.11179038650075	"IS02"
"SLC22A18"	"SLC22A18"	-0.17745728258516	1.10340993581236	0.59917084164	-0.687698295936155	-0.550690448344136	"S02"	1.10340993581236	"IS02"
"ZMAT5"	"ZMAT5"	0.0827657632440102	1.10028715126994	0.04192563051476	-0.18677528331549	-0.546924078182025	"S02"	1.10028715126994	"IS02"
"MAN2B1"	"MAN2B1"	-0.23258419663317	1.09200998122928	0.924278321766881	-0.0863133022229614	-1.17065868889815	"S02"	1.09200998122928	"IS02"
"OSCAR"	"OSCAR"	0.802081246955187	1.08738527192369	0.750687230332675	-0.760848842923652	-1.20593274740976	"S02"	1.08738527192369	"IS02"
"ERGIC3"	"ERGIC3"	0.26203574080453	1.08300861660245	-0.892913669896974	-0.241080337784922	0.186419199789979	"S02"	1.08300861660245	"IS02"
"ATP5J2"	"ATP5J2"	0.732908163877892	1.07937424990447	0.0987881046798367	-0.590803631058046	-0.713483698539862	"S02"	1.07937424990447	"IS02"
"POMP"	"POMP"	0.476257247607965	1.06225681709714	0.690229761253104	-0.624149297230774	-1.03468267618771	"S02"	1.06225681709714	"IS02"
"CTD.2192J16.22"	"CTD.2192J16.22"	-0.276307027459299	1.05927402453306	0.537034855998108	0.217903478582706	-0.990824529079996	"S02"	1.05927402453306	"IS02"
"NFKBIE"	"NFKBIE"	0.477990673352899	1.05631708755676	0.754532266159006	-0.634852991936065	-1.08053938063198	"S02"	1.05631708755676	"IS02"
"FXYD5"	"FXYD5"	0.239669546261702	1.0538502806062	0.494487799058975	-0.451931698804529	-0.832542437920953	"S02"	1.0538502806062	"IS02"
"PRSS36"	"PRSS36"	-0.642562981723604	1.04199551652074	0.693366768144769	0.44046570067904	-1.03886213683371	"S02"	1.04199551652074	"IS02"
"STYXL1"	"STYXL1"	0.463450186110747	1.04053263701286	-0.460304522549965	-0.430589911406409	-0.158733758658805	"S02"	1.04053263701286	"IS02"
"TIMP1"	"TIMP1"	0.314875802205136	1.0295409593129	-0.0193656091280876	0.0102557292718021	-0.720190226122556	"S02"	1.0295409593129	"IS02"
"C19orf24"	"C19orf24"	0.328795143386254	1.02897844424909	0.129672946243096	-0.23916438236081	-0.696708413124653	"S02"	1.02897844424909	"IS02"
"DYNLRB1"	"DYNLRB1"	0.401463642783005	1.02626865902226	-0.241632186989072	-0.0503708205625059	-0.542059315984777	"S02"	1.02626865902226	"IS02"
"TMIGD3"	"TMIGD3"	0.481472491726214	1.02284262883124	0.686556450596235	-0.184817172579024	-1.29278759457513	"S02"	1.02284262883124	"IS02"
"BUD31"	"BUD31"	0.323477210755554	1.02149342522607	0.0051099137144733	-0.261425564879788	-0.569392720894378	"S02"	1.02149342522607	"IS02"
"ANKRD13D"	"ANKRD13D"	-0.122892740108047	1.02133521797957	0.316291043779228	-0.645585143322055	-0.325585533367551	"S02"	1.02133521797957	"IS02"
"BRI3"	"BRI3"	0.357177806810066	1.01986534031862	0.361442354486592	-0.173196115151848	-0.94799334614686	"S02"	1.01986534031862	"IS02"
"NDUFA2"	"NDUFA2"	-0.224236051453194	1.00742378586956	0.395696668718657	0.0317867400569535	-0.755819275176727	"S02"	1.00742378586956	"IS02"
"AMDHD2"	"AMDHD2"	-0.500565812341078	0.986516446646799	0.668990561164319	-0.0129315333755124	-0.785192172796881	"S02"	0.986516446646799	"IS02"
"S100A9"	"S100A9"	0.185154098467335	0.982450906944867	0.860827998994682	0.00350295006324984	-1.36365344817029	"S02"	0.982450906944867	"IS02"
"ETFB"	"ETFB"	-0.619993126714838	0.975292474008353	0.34388434268204	0.176524067168304	-0.55185062414975	"S02"	0.975292474008353	"IS02"
"MT2A"	"MT2A"	0.526753413267385	0.974718583101962	0.480520070263125	-0.504511905763245	-0.915813130922153	"S02"	0.974718583101962	"IS02"
"C1orf127"	"C1orf127"	-0.80847646641092	0.974206439542861	0.942703325387194	0.196675467231701	-0.962200131412429	"S02"	0.974206439542861	"IS02"
"FAM96B"	"FAM96B"	0.539351908410699	0.97372191477657	0.226070377146501	-1.0054739108182	-0.388003976894488	"S02"	0.97372191477657	"IS02"
"MTFP1"	"MTFP1"	0.609549702077346	0.972900150439818	0.211787360658528	-0.806102820611551	-0.543636971303695	"S02"	0.972900150439818	"IS02"
"MCOLN1"	"MCOLN1"	-0.548509886197629	0.963195861362509	0.650274530132023	0.387741803129771	-0.982898508895888	"S02"	0.963195861362509	"IS02"
"PRDX1"	"PRDX1"	0.438699556364263	0.950306065466492	0.665921835984812	-0.710638937162249	-0.87770193031699	"S02"	0.950306065466492	"IS02"
"CSTB"	"CSTB"	0.73856669178063	0.94853244976031	0.151819483841208	-0.481546494064433	-0.762315708021188	"S02"	0.94853244976031	"IS02"
"SDSL"	"SDSL"	-0.171824429414672	0.948144924099821	0.76897461792397	-0.566015523706243	-0.693948380639952	"S02"	0.948144924099821	"IS02"
"RP11.514O12.4"	"RP11.514O12.4"	-0.351246512954332	0.946757201743571	0.93113572197457	0.17956577639829	-1.19825239803449	"S02"	0.946757201743571	"IS02"
"STX8"	"STX8"	-0.215555554197777	0.946313684577244	-0.14102504454597	0.281851762093662	-0.43042250822074	"S02"	0.946313684577244	"IS02"
"RNASE1"	"RNASE1"	-0.590479598134527	0.934469702088862	0.751793270328328	0.852014636781408	-1.32406725458012	"S02"	0.934469702088862	"IS02"
"MAP3K11"	"MAP3K11"	-0.398777225365841	0.930984036049745	0.893231856902452	0.147063083232129	-1.10881480718583	"S02"	0.930984036049745	"IS02"
"TMEM205"	"TMEM205"	0.0984713507238807	0.928834393755916	0.00198680111728932	-0.293561552895629	-0.36394031888582	"S02"	0.928834393755916	"IS02"
"MICALL2"	"MICALL2"	0.423991943556214	0.928300571737309	0.48308192784742	-0.3711513505868	-0.917206100098747	"S02"	0.928300571737309	"IS02"
"COX14"	"COX14"	-0.159948080378419	0.919792458016101	0.45264452509675	0.049337078833052	-0.807347645232614	"S02"	0.919792458016101	"IS02"
"NDUFA1"	"NDUFA1"	0.257912758481075	0.915398362933169	0.403275732565895	-0.788661912571921	-0.478821451826055	"S02"	0.915398362933169	"IS02"
"SS18L2"	"SS18L2"	0.405483442688197	0.913298009555507	0.250965716389057	-0.330004548694854	-0.726765574994774	"S02"	0.913298009555507	"IS02"
"ZNF524"	"ZNF524"	-0.386082751552953	0.912720285724234	0.732562806389859	0.0973422369032661	-0.938314138095012	"S02"	0.912720285724234	"IS02"
"MRPL51"	"MRPL51"	0.405055277624662	0.904819288939875	-0.376761799515598	-0.57659907393582	-0.0309039501115549	"S02"	0.904819288939875	"IS02"
"IFITM3"	"IFITM3"	-0.25897140301023	0.900999546432158	0.746443568068502	0.0603793292062822	-0.995889671849021	"S02"	0.900999546432158	"IS02"
"CEBPB"	"CEBPB"	0.276521327595132	0.895619892591298	0.510605499614976	-0.00972107120767022	-1.06538870243755	"S02"	0.895619892591298	"IS02"
"EIF5AL1"	"EIF5AL1"	-0.160940809924303	0.888455635083593	-0.0665221307122934	-0.244118957702381	-0.161782801187283	"S02"	0.888455635083593	"IS02"
"UPP1"	"UPP1"	0.631102785688866	0.873364871797437	0.382446874803033	-0.520552686194751	-0.830524063298076	"S02"	0.873364871797437	"IS02"
"ARPC5L"	"ARPC5L"	0.662256261018597	0.869385160184981	0.365775690475467	-0.429914772559023	-0.890256495609024	"S02"	0.869385160184981	"IS02"
"CCL23"	"CCL23"	-0.144547068093349	0.854586139032546	0.801170812724203	0.509237296621481	-1.37087060984692	"S02"	0.854586139032546	"IS02"
"POLR2I"	"POLR2I"	0.196302114058608	0.845275539526831	-0.460655550233082	-0.233649350321721	-0.0219374431640304	"S02"	0.845275539526831	"IS02"
"CHST13"	"CHST13"	0.0603112297668142	0.831376584645124	0.40490417183782	0.534701181120247	-1.15886602723641	"S02"	0.831376584645124	"IS02"
"TRMT112"	"TRMT112"	0.248933468299395	0.824799897490102	-0.129121492146069	-0.666315177557641	-0.0499763462427548	"S02"	0.824799897490102	"IS02"
"FAH"	"FAH"	0.552837409602728	0.822242610414992	0.056422721298877	-0.794427387863908	-0.305584896243315	"S02"	0.822242610414992	"IS02"
"CFB"	"CFB"	-0.195705202615725	0.821738455992009	0.641606760744129	0.13126317743585	-0.947318278179811	"S02"	0.821738455992009	"IS02"
"SLC12A5"	"SLC12A5"	-0.34936345258961	0.817736697382969	0.668655116966914	-0.189592902121381	-0.673363763299472	"S02"	0.817736697382969	"IS02"
"EFHD2"	"EFHD2"	0.469668079023798	0.804254953725391	0.745937910694867	-0.87700825714276	-0.781500956951633	"S02"	0.804254953725391	"IS02"
"BLVRA"	"BLVRA"	0.162666876955524	0.793825422461755	0.758728626842252	-0.162659365648161	-1.05831406392423	"S02"	0.793825422461755	"IS02"
"PFN1"	"PFN1"	0.433394745261606	0.779880796102129	0.450498883976813	-0.693152845079073	-0.612258990424467	"S02"	0.779880796102129	"IS02"
"CDK2AP2"	"CDK2AP2"	0.121688971811272	0.761586371841555	0.617922943112132	-0.4730930778346	-0.699979602694601	"S02"	0.761586371841555	"IS02"
"NEURL2"	"NEURL2"	-0.550251372585141	0.760190527125401	0.459031331153077	0.276642272026577	-0.641323996412311	"S02"	0.760190527125401	"IS02"
"PLTP"	"PLTP"	-0.305837352275353	0.759071399331447	0.70649251083615	0.626547010077355	-1.21862946977671	"S02"	0.759071399331447	"IS02"
"UBR4"	"UBR4"	0.204191928486849	0.751003730702571	0.0877288443600585	-0.160382723192945	-0.490379221353267	"S02"	0.751003730702571	"IS02"
"POLR2J"	"POLR2J"	0.653557869193412	0.734627725744023	-0.135235865896056	-0.27063621552522	-0.488448324059688	"S02"	0.734627725744023	"IS02"
"S100A6"	"S100A6"	0.38393821535316	0.728784510143443	0.149570944454861	-0.141525027249551	-0.649924695890716	"S02"	0.728784510143443	"IS02"
"SH3BGRL3"	"SH3BGRL3"	0.589808352203823	0.715698198218043	0.626849071171501	0.0497998401932339	-1.29307140524521	"S02"	0.715698198218043	"IS02"
"COX17"	"COX17"	0.693171387758818	0.713624537909478	0.531727903240879	-0.690147542436636	-0.802485663720376	"S02"	0.713624537909478	"IS02"
"VMO1"	"VMO1"	0.0657250093322577	0.708617779261104	0.582316744866212	-0.212249644016626	-0.774116206121144	"S02"	0.708617779261104	"IS02"
"GLMP"	"GLMP"	0.0648323310820318	0.685501213177458	0.161084961481998	0.0311190444559089	-0.557190375779159	"S02"	0.685501213177458	"IS02"
"FPGS"	"FPGS"	-0.197865209752705	0.6846511106614	0.518440645839558	-0.552847305683113	-0.334442629157968	"S02"	0.6846511106614	"IS02"
"FIS1"	"FIS1"	0.0221067715495326	0.665149251781321	0.238713200879267	-0.235817232364325	-0.4177258276348	"S02"	0.665149251781321	"IS02"
"SNX8"	"SNX8"	0.271854983751195	0.662021836181171	0.374434240182557	-0.443251845802941	-0.548113162292086	"S02"	0.662021836181171	"IS02"
"REXO4"	"REXO4"	0.0579727138303569	0.654168498817291	-0.164881630205235	-0.495408007692079	0.0753077302080876	"S02"	0.654168498817291	"IS02"
"EIF4EBP3"	"EIF4EBP3"	-0.753874224902916	0.646663780762226	0.455881948122026	0.229009948602063	-0.427682317705186	"S02"	0.646663780762226	"IS02"
"OXCT2"	"OXCT2"	-0.135280338417538	0.639506041037642	0.210927079949795	-0.12281046191097	-0.358909406016092	"S02"	0.639506041037642	"IS02"
"MT1E"	"MT1E"	0.295511862555751	0.631742974550009	0.365649676631284	-0.256748591808356	-0.657101130884811	"S02"	0.631742974550009	"IS02"
"MT1X"	"MT1X"	0.401144330233191	0.627134053965921	0.148773447365098	-0.259198347712894	-0.531091082213557	"S02"	0.627134053965921	"IS02"
"NEDD8"	"NEDD8"	0.340822458680601	0.607459771915147	0.182966532345917	-0.422440149501712	-0.410394052216763	"S02"	0.607459771915147	"IS02"
"OSGIN1"	"OSGIN1"	-0.181331606084627	0.588345209920261	0.402522226454803	0.274292108496745	-0.719876368914377	"S02"	0.588345209920261	"IS02"
"SAAL1"	"SAAL1"	0.37064990756722	0.567781715972905	-0.264360465596845	-0.670948250072497	0.131572803662646	"S02"	0.567781715972905	"IS02"
"SOD1"	"SOD1"	0.488104715004473	0.558819826939422	0.121859774053509	-0.383550479989373	-0.444752867419425	"S02"	0.558819826939422	"IS02"
